Product ID,Brand,Model,Display Name,Description,Type,Gender,Material,Retail Price,Colorway,Primary Color,Secondary Color,Thumbnail URL,StockX Link
P2151,Nike,Nike Air Force 1 Low '07 QS,Nike Air Force 1 Low '07 QS Boucle Desert Moss Fierce Pink,"The Nike Air Force 1 Low 07 QS Boucle Desert Moss Fierce Pink delivers textured contrast through bold material choice and vibrant accenting. Desert moss and baroque brown create an earthy foundation, while fierce pink and midwest gold details inject high energy contrast. The boucle fabric adds depth and dimension, transforming the familiar silhouette into something tactile and expressive. Fans appreciate this release because quick strike editions often experiment with unexpected textures and palettes. The mix of moss and pink feels daring yet cohesive, offering a standout look that still respects the Air Force 1s proportions. Collectors value how the design pushes beyond standard leather builds into more layered material storytelling. It stands as a statement driven iteration that merges heritage form with bold texture and color innovation. The Nike Air Force 1 Low 07 QS Boucle Desert Moss Fierce Pink was released on December 19, 2025 with a retail price of $120.",lifestyle,men,Leather,120,Desert Moss/Fierce Pink/Midwest Gold/Baroque Brown,Green,Pink,https://images.stockx.com/images/Nike-Air-Force-1-Low-07-QS-Boucle-Desert-Moss-Fierce-Pink-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1765919795,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-force-1-low-07-qs-boucle-desert-moss-fierce-pink
P2152,adidas,adidas Handball Spezial,adidas Handball Spezial Scarlet Cloud White (Women's),"The adidas Handball Spezial Scarlet Cloud White Womens brings one of adidas most respected indoor silhouettes into a bold and expressive color story. Originally rooted in handball performance, the Spezial has evolved into a lifestyle staple, and this version leans into that shift with a vibrant scarlet suede upper contrasted by crisp cloud white detailing. The gum sole keeps it grounded in its heritage, maintaining the classic low profile shape and texture that fans immediately recognize. This pair stands out because it balances statement color with timeless design. The scarlet upper gives it energy and presence, while the familiar construction keeps it wearable across different styles. For collectors and longtime adidas fans, the Spezial continues to represent a perfect blend of sport history and street relevance, and this womens colorway adds a fresh but respectful take on a proven icon. The adidas Handball Spezial Scarlet Cloud White Womens was released on January 18, 2024 with a retail price of $110.",lifestyle,women,Suede,110,Scarlet/Cloud White/Gum,Red,White,https://images.stockx.com/images/adidas-Handball-Spezial-Scarlet-Cloud-White-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1768534020,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-handball-spezial-scarlet-cloud-white-womens
P2153,Jordan,Jordan 1 Mid,Jordan 1 Mid University Blue Black,"The Jordan 1 Mid University Blue Black dresses a classic silhouette in an eye-catching dual chromatic colorway relieved by a hit of white on the midsole, thus creating a style that's ready for action. The University Blue Black Air Jordan 1 Mid-Top features an upper with a smooth black leather base sporting perforations in the toe box for enhanced breathability. University Blue leather covers the toe cap, vamp, eye stays, heel, and collar, as well as composing the quarter panel Nike Swoosh. Black laces crisscross over a blue nylon tongue featuring a black Jumpman logo, and the black sock liner and black insole with a blue Jumpman logo continue the colorway. A black Wings logo stamped on the blue-collar overlay completes the gorgeous aesthetic of this upper. What our sneaker experts appreciate most about this shoe is the white rubber midsole encapsulating Air supported beneath by a blue rubber outsole with the classic Jordan traction pattern for multi-directional grip. The Jordan 1 Mid University Blue Black was released on July 14th, 2023, for $125 retail.",basketball,men,"Leather, Rubber",125,University Blue/White/Black,Blue,White,https://images.stockx.com/images/Air-Jordan-1-Mid-University-Blue-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-1-mid-university-blue-black
P2154,Nike,Nike Go FlyEase,Nike Go FlyEase Black White (Women's),"The Nike Go FlyEase Black White (Womens) is a revolutionary hands-free sneaker designed with accessibility and convenience in mind. It is known for its distinctive slip-on design that allows for easy on and off. The shoes have a two-tone color palette featuring a completely black upper, white midsole, and white outsole with dark accents. It is constructed using a mix of recycled and sustainable materials in line with Nikes commitment to environmental sustainability. The shoes are simple, in terms of décor, apart from the white Nike Swoosh on the upper and Nike branding on the heel area of the midsole. The standout feature on the Nike Go FlyEase Black White (Womens) is the hands-free design which features a tension band and a hinge mechanism around the collar to allow your feet to slide in and out easily while keeping the shoe secure during wear. The womens sized shoes were released retailing at $110 on July 20, 2022.",lifestyle,women,Leather,110,Black/White,Black,White,https://images.stockx.com/images/Nike-Go-FlyEase-Black-White-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-go-flyease-black-white-w
P2155,ASICS,ASICS Gel-Kayano 14,ASICS Gel-Kayano 14 White Pure Silver Slate Grey Sage,"The ASICS Gel-Kayano 14 White Pure Silver Slate Grey is a running shoe that is part of ASICS' Gel-Kayano series, known for its stability and support features. The shoes have a predominantly grey color scheme with silver overlays. The upper is crafted using mesh and synthetic materials for their breathability and lightweight properties. It also uses FluidFit technology, which is designed to adapt to the runner's foot for a personalized fit. The midsole of the shoe is white with green gel units and the outsole fully black with a pattern to improve grip and traction when running on different surfaces. One thing we like about the shoes is the midsole, which uses a combination of Gel cushioning and ASICS' FlyteFoam technology, a lightweight and responsive foam, to provide cushioning without adding extra weight to the shoe. The ASICS Gel-Kayano 14 White Pure Silver Slate Grey was released for retail on the 26th of January, 2023, priced at $150.",running,men,"Mesh, Synthetic, Foam",150,White/Slate Grey,White,Grey,https://images.stockx.com/images/ASICS-Gel-Kayano-14-White-Pure-Silver-Slate-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fasics-gel-kayano-14-white-pure-silver-slate-grey
P2156,Nike,Nike ZoomX Vaporfly Next% 4,Nike ZoomX Vaporfly Next% 4 Pre Montreal,"The Nike ZoomX Vaporfly Next 4 Pre Montreal brings a bold and layered palette to one of Nikes most iconic racing silhouettes, blending heritage inspiration with modern performance. The multi color upper feels dynamic, with mountain blue, fire red, pale vanilla, and sail tones shifting across the design in a way that feels energetic and expressive. The shape remains aggressive and built for speed. This pair resonates because it continues the Vaporfly legacy while adding a fresh visual identity. The Pre Montreal inspiration ties it back to Nikes early running history, creating a connection between past and present. Fans appreciate how it delivers elite level performance while still feeling distinct within the lineup. The Nike ZoomX Vaporfly Next 4 Pre Montreal was released on September 10, 2025 with a retail price of $270.",lifestyle,men,Leather,270,Multi-Color/Clear/Mountain Blue/Fire Red/Pale Vanilla/Sail,Other,White,https://images.stockx.com/images/Nike-ZoomX-Vaporfly-Next-4-Pre-Montreal-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1758920949,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-zoomx-vaporfly-next-4-pre-montreal
P2157,Nike,Nike SB Dunk High,Nike SB Dunk High Antihero Skateboards,"The Nike SB Dunk High Antihero Skateboards is a high-top shoe designed as a partnership between the sportswear brand and the skateboard brand. The Antihero Skateboards version of the Nike SB Dunk High has a leather upper. The base is an off-white, almost gray color which forms the sides, the perforated toe box, and even the eyestays and toe cap overlays. The Nike Swoosh appears in white leather on both sides, while the ankle strap that runs down to form the heel is also white leather. The tongue contains dual Antihero and Nike SB branding, while the heel contains a subtle embossed Antihero logo. The shoe sits on a white midsole and black outsole. What we like best about this shoe is the textured leather upper, which adds visual interest even though the colors are neutral. The Nike SB Dunk High Antihero Skateboards was released on November 21, 2024, for $145.",skate,men,Leather,145,White/White/Black,White,White,https://images.stockx.com/images/Nike-SB-Dunk-High-Antihero-Skateboards-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-sb-dunk-high-antihero-skateboards
P2158,Nike,Nike Air Rift 2,Nike Air Rift 2 Kenya (Women's),"The Nike Air Rift 2 Kenya for Women in Black, Fire Red, and Team Dark Green is a second generation evolution of the original Air Rift's Kenya-specific biographical story, the Rift's design having been directly inspired by the barefoot running traditions of Kenyan athletes and the specific foot strike and natural motion characteristics that their training methods produced in athletes who achieved some of the most extraordinary long-distance running results in the history of the sport. The Kenya colorway honors that origin story through the national flag's black, red, and green color combination, the fire red and team dark green creating an immediately recognizable and emotionally resonant national color tribute that connects the Rift 2's design biography back to the Kenyan athletes and culture that inspired the split-toe construction in the first place. The women's specific construction ensures the Rift 2's split-toe architecture, natural motion sole profile, and upper construction are engineered for the female foot with the design precision and biomechanical consideration that Nike's best women's footwear consistently delivers. Nike Air Rift Kenya colorways carry the most biographically honest and origin-story-specific cultural weight of any Air Rift release in the catalog, the national flag color connection to Kenya's long-distance running heritage creating a shoe that wears its design biography openly and honors the athletes whose movement traditions inspired the split-toe concept with genuine respect and national color accuracy. The Rift 2's evolution from the original design brings updated construction quality and refined fit to the platform's most meaningful thematic colorway, making the Kenya tribute the most complete expression of the Rift's design history available in the second generation platform. At one hundred and twenty-five dollars the Air Rift 2 Kenya Women's is a fairly priced and culturally resonant tribute acquisition with genuine biographical depth behind every color choice. The Nike Air Rift 2 Kenya Women's was released on June 25, 2026 with a retail price of $125.",lifestyle,women,Leather,125,Black/Fire Red/Team Dark Green,Black,Red,https://images.stockx.com/images/Nike-Air-Rift-2-Kenya-Womens.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1779311895,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-rift-2-kenya-womens
P2159,Nike,Nike Air Force 1 Low,Nike Air Force 1 Low Linen (2016/2024),"The Nike Air Force 1 Low Linen is a special edition sneaker that was released exclusively for the Japan market back in 2001 and then re-released in 2016 to celebrate the opening of Kith's Miami store. They were re-released on a wider scale in 2024. The shoe features a light brown (linen) colorway with atmosphere pink and true white accents. Atmosphere pink is seen on the Swoosh and outsole while true white appears on the laces and midsole. The shoe maintains the Air Force 1 signature design with the stitching around the midsole and placement of panels on the upper and sides. What we love about the Nike Air Force 1 Low Linen (2016/2024) is the thick sole unit which incorporates Air units to deliver responsive cushioning across the whole underfoot. This helps to improve comfort especially when wearing the shoes for an extended period. The shoes were released for a retail price of $120 on December 1st, 2016. The Nike Air Force 1 Low Linen (2016/2024) was re-released for a retail price of $135 on June 13th, 2024.",lifestyle,men,Leather,135,Linen/Atmosphere-True-White,White,White,https://images.stockx.com/images/Nike-Air-Force-1-Low-Linen-Kith-Exclusive-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-force-1-low-linen-2016-2024
P2160,New Balance,New Balance 574,New Balance 574 Nimbus Cloud,"The New Balance 574 Nimbus Cloud comes in white, grey, and an off-white called nimbus cloud. The shoe has a nimbus cloud leather upper. It also has white leather and mesh sections on the upper part of the shoe. The shoe also features the New Balance logo on both sides of each shoe. Finally, it has a rubber sole with a white mid-section and a black lower finish. The New Balance 574 Nimbus Cloud was released on March 28th, 2022 and retailed at $85.",lifestyle,men,"Leather, Mesh, Rubber",85,Nimbus Cloud/Grey/White,White,Grey,https://images.stockx.com/images/New-Balance-574-Nimbus-Cloud-2022-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnew-balance-574-nimbus-cloud-2022
P2161,Jordan,Jordan 11 Retro,Jordan 11 Retro Win Like 96,"Please note: the Air Jordan 11 Retro Win Like 96 sneakers do not include 72 wins and a championship banner (sorry to rub it in Warriors fans). These 11s were part of a historic NBA season for one of the most historic players in the game. Needless to say they are a must own for any MJ fan. The shoe features a mix of patent leather, mesh, and Zoom Air cushioning, and was released in December of 2017 in a full family run of sizes.",basketball,men,"Leather, Mesh",220,Gym Red/Black-White,Red,Black,https://images.stockx.com/images/Air-Jordan-11-Retro-Win-Like-96-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1782524424,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-11-retro-win-like-96
P2162,adidas,adidas Campus 00s,adidas Campus 00s Crystal White Core Black (Women's),"The adidas Campus 00s in Crystal White Core Black (Women) is a chunky sneaker with a design inspired by retro skate culture. Combining elements of skate culture with modern technology and design, this sneaker aims to evoke nostalgia in skaters who long for the glory days. ? ?This sneaker for women keeps the classic look of the adidas Campus but adds a modern twist. The shoe is made of brushed leather in a white colorway, with off-white detailing and black accents. You can find the black accents on the heel and adorning the classic adidas 3-Stripes on the side of the shoe. The word ""CAMPUS"" appears in black next to the stripes. Black branding is also present on the tongue. ? ?Our StockX experts think this shoe stands out because of its simple and nostalgic look. This iteration of the original adidas Campus designed in the 1970s provides the chunky look in a classic colorway that wearers can pair with any outfit. The adidas Campus 00s in Crystal White Core Black for women was released on March 6th, 2023, at a retail price of $110.",lifestyle,women,Leather,110,Crystal White/Core Black/Off White,White,Black,https://images.stockx.com/images/adidas-Campus-00s-Crystal-White-Core-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-campus-00s-crystal-white-core-black
P2163,Nike,Nike Air Max 90,Nike Air Max 90 Coconut Milk Deep Royal Blue,"The Nike Air Max 90 Coconut Milk Deep Royal Blue blends soft neutral tones with bold accents, creating a layered colorway that highlights the structure of the silhouette. The coconut milk base gives it a warmer and slightly vintage feel, while deep royal blue adds contrast that draws attention to key areas. The mix of legion pine and light orewood brown adds even more depth. This pair stands out because of how it uses color to enhance an already iconic design. The Air Max 90 remains one of Nikes most recognizable models, and thoughtful palettes like this keep it feeling fresh. It is a versatile option that still carries enough detail to stand out in rotation. The Nike Air Max 90 Coconut Milk Deep Royal Blue was released on April 30, 2026 with a retail price of $155.",lifestyle,men,Leather,155,Coconut Milk/Legion Pine/Light Orewood Brown/Deep Royal Blue,White,Green,https://images.stockx.com/images/Nike-Air-Max-90-Coconut-Milk-Deep-Royal-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1778259170,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-max-90-coconut-milk-deep-royal-blue
P2164,Nike,Nike Kobe 4 Protro,Nike Kobe 4 Protro Mambacita Gigi,"Nike is honoring Kobe and Gigi Bryant, with the release of the Kobe 4 Protro Mambacita Gigi. The limited edition sneakers come with a specially designed box, white snakeskin textured box that features gold Mambacita branding on top. The Nike Kobe 4 Protro Mambacita Gigi is designed in a classic two-tone black and white colorway, with added checkerboard accents on the heel. Nike added some color with gold accents on the tongue, and heel of the sneaker, with the number 2, Gigi Bryant's jersey number. The sneakers come with three different lace options and feature specially branded checkerboarded Mambacita insoles. The Nike Kobe 4 Protro Mambacita Gigi released May 1, 2023, with a retail price of $180.",basketball,men,Leather,180,White/White/Black/Metallic Gold/Bright Emerald,White,White,https://images.stockx.com/images/Nike-Kobe-4-Protro-Gigi-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-kobe-4-protro-gigi
P2165,New Balance,New Balance 9060,New Balance 9060 Garter Snake Pearl Grey,"The New Balance 9060 Garter Snake Pearl Grey introduces a dynamic mix of tones that amplifies the silhouettes sculpted identity. Garter Snake hues weave through the layered upper, adding personality and depth, while Pearl Grey elements soften the overall composition. The exaggerated midsole and wavy overlays remain central to the design, giving the shoe its unmistakable forward thinking stance. Textural contrasts across suede and mesh enhance the visual complexity. Fans are drawn to this colorway because it feels adventurous without becoming overwhelming. The interplay between earthy and grey tones creates balance, making the statement shape more approachable for everyday wear. It reflects how the 9060 thrives on bold proportions paired with thoughtful color storytelling. Distinct yet versatile, this pair reinforces the models reputation as one of New Balances most expressive silhouettes. The New Balance 9060 Garter Snake Pearl Grey was released on July 31, 2025 with a retail price of $150.",lifestyle,men,"Suede, Mesh",150,Garter Snake/Pearl Grey,Grey,Grey,https://images.stockx.com/images/New-Balance-9060-Garter-Snake-Pearl-Grey.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1753993476,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnew-balance-9060-garter-snake-pearl-grey
P2166,Nike,Nike SB Dunk Low Pro,Nike SB Dunk Low Pro Baroque Brown Adobe,"The Nike SB Dunk Low Pro Baroque Brown Adobe brings grounded color and texture to a skate staple built on durability and style. Baroque brown and adobe tones dominate the upper, creating a warm and earthy feel that contrasts naturally with midnight navy and neutral olive details. The familiar Dunk Low shape keeps the design rooted in heritage, allowing the color story to define the mood rather than bold graphics. Skate and sneaker fans alike appreciate this release for its wearability and depth. The muted palette feels timeless, making it easy to integrate into rotation while still offering character. Collectors value SB Dunks like this for their balance of function and aesthetic, where material choice and color harmony matter more than hype. It is a pair that feels built to be worn, aging naturally and gaining personality through use. The Nike SB Dunk Low Pro Baroque Brown Adobe was released with a retail price of $115.",skate,men,Leather,115,Baroque Brown/Adobe/Midnight Navy/Neutral Olive,Brown,Orange,https://images.stockx.com/images/Nike-SB-Dunk-Low-Pro-Baroque-Brown-Adobe-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1767647702,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-sb-dunk-low-pro-baroque-brown-adobe
P2167,Jordan,Jordan 11 Retro Low,Jordan 11 Retro Low Year of the Snake,"The Jordan 11 Retro Low Year of the Snake is a striking addition to the iconic Air Jordan lineup. This men's sneaker features a sleek black upper complemented by summit white and football grey accents, creating a sophisticated and versatile look. The low-top silhouette offers enhanced flexibility and comfort, making it perfect for both casual wear and athletic pursuits. Inspired by the Chinese zodiac, this special edition pays homage to the Year of the Snake with subtle design elements that capture the essence of the serpent. The shoe's premium materials and expert craftsmanship ensure durability and style that lives up to the Jordan brand's reputation for excellence. Us at StockX believe this product is great for sneaker enthusiasts looking for a unique, culturally-inspired design that stands out in any collection.",basketball,men,Leather,210,Black/Summit White/Football Grey,Black,White,https://images.stockx.com/images/Air-Jordan-11-Retro-Low-Year-of-the-Snake-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-11-retro-low-year-of-the-snake
P2168,Nike,Nike Air Max TL 2.5,Nike Air Max TL 2.5 Hyper Royal,"The Nike Air Max TL 25 Hyper Royal leans fully into saturation, using a bold hyper royal palette to emphasize the flowing lines of the silhouette. The upper feels continuous, with layers that move seamlessly across the shoe, while metallic silver accents break through just enough to highlight structure. It carries a strong visual identity that feels both modern and rooted in early 2000s Air Max design language. This pair stands out because it commits to a single tone without losing depth. The variation in materials and paneling creates dimension, allowing the color to feel dynamic rather than flat. Fans who appreciate monochromatic executions are drawn to releases like this, where the focus shifts from contrast to form and movement. The Nike Air Max TL 25 Hyper Royal was released on August 1, 2025 with a retail price of $180.",lifestyle,men,Leather,180,Hyper Royal/Hyper Royal/Metallic Silver/Hyper Royal,Blue,Blue,https://images.stockx.com/images/Nike-Air-Max-TL-25-Hyper-Royal-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1756760880,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-max-tl-25-hyper-royal
P2169,Nike,Nike Victory 2,Nike Victory 2 Bright Crimson Hyper Orange Lime Blast Washed Coral,"The Nike Victory 2 Bright Crimson Hyper Orange Lime Blast Washed Coral leans fully into vibrant color, using a bright crimson hyper orange lime blast washed coral palette that feels energetic and eye catching. The design reflects performance running roots while pushing toward a more expressive visual identity. Collectors and runners alike appreciate how bold colorways can transform a performance shoe into something more visually engaging. This pair stands out immediately, offering a high energy look that matches its intended use. It appeals to those who want their footwear to feel just as dynamic as their movement. The Nike Victory 2 Bright Crimson Hyper Orange Lime Blast Washed Coral was released on October 1, 2024 with a retail price of $190.",lifestyle,men,Leather,190,Bright Crimson/Hyper Orange/Lime Blast/Washed Coral,Red,Orange,https://images.stockx.com/images/Nike-Victory-2-Bright-Crimson-Hyper-Orange-Lime-Blast-Washed-Coral.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1729145918,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-victory-2-bright-crimson-hyper-orange-lime-blast-washed-coral
P2170,Jordan,Jordan 40,Jordan 40 Wolf Grey,"The Air Jordan 40 Wolf Grey delivers a refined and tonal take on the silhouette through a layered grey palette that emphasizes subtle contrast. Photon dust, flint grey, and wolf grey tones blend together to create a cohesive and modern look. The design feels clean and understated, focusing on structure and proportion. Fans of neutral Jordans appreciate how tonal colorways like this enhance versatility while maintaining a strong identity. The layered greys give it depth without relying on bold accents. It is a sneaker that reflects modern performance design with a minimalist approach. The Air Jordan 40 Wolf Grey was released on January 8, 2026 with a retail price of $205.",basketball,men,Leather,205,Photon Dust/Flint Grey/Wolf Grey,Grey,Grey,https://images.stockx.com/images/Air-Jordan-40-Wolf-Grey.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1767642928,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-40-wolf-grey
P2171,Jordan,Jordan 6 Retro,Jordan 6 Retro Cap and Gown (PS),"The Air Jordan 6 Retro Cap and Gown in Black and Multi-Color for Preschool sizing brings one of the most visually distinctive and academically themed Jordan 6 colorways to the youngest tier of the Jordan Brand sizing family, the cap and gown concept's celebration of educational achievement finding a completely natural and emotionally resonant home on a silhouette that Michael Jordan wore during his first NBA championship season in 1991. The all-black construction with multi-color accents creates the cap and gown colorway's signature look of formal ceremony and celebratory achievement, the dark base and colorful details referencing the caps and gowns of graduation tradition in a way that gives this Jordan 6 a cultural narrative beyond the typical athletic or colorway-driven release motivations. The 6's spoiler, midsole cutouts, and lace toggle all deliver with complete design accuracy at preschool scale. Preschool Jordan 6 releases in conceptually rich colorways like Cap and Gown serve the most culturally aware segment of the family Jordan market, allowing parents who appreciate the deeper design narratives behind significant Jordan releases to share those stories with their youngest family members through age-appropriate sizing that makes the cap and gown concept accessible to the full community regardless of age. At ninety-five dollars the PS Cap and Gown is a fairly priced and narratively specific Jordan 6 acquisition that rewards collectors who value design concept and cultural biography alongside the straightforward visual appeal and Jordan Brand institutional significance of the silhouette. The Air Jordan 6 Retro Cap and Gown PS was released on April 30, 2026 with a retail price of $95.",basketball,kids,Leather,95,Black/Multi-Color/Multi-Color,Black,Other,https://images.stockx.com/images/air-jordan-6-retro-cap-and-gown-ps.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1776948314,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-6-retro-cap-and-gown-ps
P2172,Jordan,Jordan 1 Retro Low OG EX,Jordan 1 Retro Low OG EX Coconut Milk,"The Jordan 1 Retro Low OG EX Coconut Milk is an iteration of the deconstructed Air Jordan 1 Low OG EX sneaker in a Coconut Milk colorway. This low-cut sneaker features an upper made of a breathable textile base dressed in Crisp White on the toebox and quarter panel and Off-White overlays on the forefoot, eyelets, and heel. The overlays sport exposed foam construction, giving this sneaker a deconstructed look. Black Swooshes on the sides with an exposed foam outline contrast the upper. Other details include a Nike Air branding on the padded tongue tags, white laces, and the iconic Wings logo on a suede heel tab. A Sail midsole with aged sidewalls and a black rubber outsole complete the design. Our experts particularly love this sneakers design and colorway. The exposed foam finish and the Coconut Milk colorway give this Air Jordan 1 a bold and stylish look. The Jordan 1 Retro Low OG EX Coconut Milk was released on May 25th, 2023, for a retail price of $140.",basketball,men,"Suede, Rubber, Foam",140,White/Coconut Milk/Light Orewood Brown/Black,White,White,https://images.stockx.com/images/Air-Jordan-1-Retro-Low-OG-EX-Coconut-Milk-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-1-retro-low-og-ex-coconut-milk
P2173,Jordan,Jordan 1 Retro High OG,Jordan 1 Retro High OG True Blue,"The Air Jordan 1 Retro High OG True Blue was a special release that marks the 35th anniversary of the Air Jordan 3 line. The upper section of this Retro High shoe is constructed of smooth leather. The base is white, the Swoosh is true blue, and the overlays are true blue and cement gray. True blue is also used for the Wings logo on the collar, tongue tag, laces, Nike Air branding on the white insole, and sock liner. Soles with encapsulated AIR units complete the design. The Air Jordan 1 Retro High OG True Blue debuted on January 14th, 2023 for $180 retail.",basketball,men,Leather,180,True Blue/White/Cement Grey,Blue,White,https://images.stockx.com/images/Air-Jordan-1-Retro-High-OG-True-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-1-retro-high-og-true-blue
P2174,Jordan,Jordan 6 Retro,Jordan 6 Retro Midnight Navy (2022),"For the first time in over 20 years, Jordan Brand brought back the Air Jordan 6 Midnight Navy in its original form. The Air Jordan 6 Midnight Navy arrives in a white tumbled leather construction with perforated panels and a mesh and black rubber tongue. Being that this colorway debuted as a retro, a Jumpman logo embroidery is featured on the heel instead of the OG Nike Air logo. At the base, a Midnight Navy and white Air midsole atop an icy semi-translucent outsole complete the design. The Air Jordan 6 Midnight Navy released in May of 2022 and retailed for $200.",basketball,men,"Leather, Mesh, Rubber",190,White/Midnight Navy,White,Blue,https://images.stockx.com/images/Air-Jordan-6-Retro-Midnight-Navy-2022-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-6-retro-midnight-navy-2022
